store_id,date,category,total_units_sold,active_product_count,data_version
S005,2022-07-31,Groceries,1194,10,v1
S005,2022-07-31,Toys,295,4,v1
S005,2022-07-31,all,2007,20,v1
S005,2022-08-01,Clothing,49,1,v1
S005,2022-08-01,Electronics,148,2,v1
S005,2022-08-01,Furniture,179,3,v1
S005,2022-08-01,Groceries,1145,10,v1
S005,2022-08-01,Toys,355,4,v1
S005,2022-08-01,all,1876,20,v1
S005,2022-08-02,Clothing,102,1,v1
S005,2022-08-02,Electronics,126,2,v1
S005,2022-08-02,Furniture,244,3,v1
S005,2022-08-02,Groceries,1207,10,v1
S005,2022-08-02,Toys,446,4,v1
S005,2022-08-02,all,2125,20,v1
S005,2022-08-03,Clothing,110,1,v1
S005,2022-08-03,Electronics,215,2,v1
S005,2022-08-03,Furniture,141,3,v1
S005,2022-08-03,Groceries,1471,10,v1
S005,2022-08-03,Toys,434,4,v1
S005,2022-08-03,all,2371,20,v1
S005,2022-08-04,Clothing,125,1,v1
S005,2022-08-04,Electronics,185,2,v1
S005,2022-08-04,Furniture,262,3,v1
S005,2022-08-04,Groceries,1544,10,v1
S005,2022-08-04,Toys,322,4,v1
S005,2022-08-04,all,2438,20,v1
S005,2022-08-05,Clothing,76,1,v1
S005,2022-08-05,Electronics,167,2,v1
S005,2022-08-05,Furniture,257,3,v1
S005,2022-08-05,Groceries,1085,10,v1
S005,2022-08-05,Toys,377,4,v1
S005,2022-08-05,all,1962,20,v1
S005,2022-08-06,Clothing,114,1,v1
S005,2022-08-06,Electronics,235,2,v1
S005,2022-08-06,Furniture,296,3,v1
S005,2022-08-06,Groceries,1254,10,v1
S005,2022-08-06,Toys,387,4,v1
S005,2022-08-06,all,2286,20,v1
S005,2022-08-07,Clothing,100,1,v1
S005,2022-08-07,Electronics,163,2,v1
S005,2022-08-07,Furniture,168,3,v1
S005,2022-08-07,Groceries,1546,10,v1
S005,2022-08-07,Toys,446,4,v1
S005,2022-08-07,all,2423,20,v1
S005,2022-08-08,Clothing,72,1,v1
S005,2022-08-08,Electronics,140,2,v1
S005,2022-08-08,Furniture,170,3,v1
S005,2022-08-08,Groceries,1072,10,v1
S005,2022-08-08,Toys,432,4,v1
S005,2022-08-08,all,1886,20,v1
S005,2022-08-09,Clothing,119,1,v1
S005,2022-08-09,Electronics,211,2,v1
S005,2022-08-09,Furniture,307,3,v1
S005,2022-08-09,Groceries,1593,10,v1
S005,2022-08-09,Toys,380,4,v1
S005,2022-08-09,all,2610,20,v1
S005,2022-08-10,Clothing,86,1,v1
S005,2022-08-10,Electronics,86,2,v1
S005,2022-08-10,Furniture,223,3,v1
S005,2022-08-10,Groceries,1089,10,v1
S005,2022-08-10,Toys,344,4,v1
S005,2022-08-10,all,1828,20,v1
S005,2022-08-11,Clothing,60,1,v1
S005,2022-08-11,Electronics,142,2,v1
S005,2022-08-11,Furniture,283,3,v1
S005,2022-08-11,Groceries,1041,10,v1
S005,2022-08-11,Toys,341,4,v1
S005,2022-08-11,all,1867,20,v1
S005,2022-08-12,Clothing,85,1,v1
S005,2022-08-12,Electronics,147,2,v1
S005,2022-08-12,Furniture,162,3,v1
S005,2022-08-12,Groceries,1254,10,v1
S005,2022-08-12,Toys,353,4,v1
S005,2022-08-12,all,2001,20,v1
S005,2022-08-13,Clothing,104,1,v1
S005,2022-08-13,Electronics,265,2,v1
S005,2022-08-13,Furniture,346,3,v1
S005,2022-08-13,Groceries,1325,10,v1
S005,2022-08-13,Toys,261,4,v1
S005,2022-08-13,all,2301,20,v1
S005,2022-08-14,Clothing,94,1,v1
S005,2022-08-14,Electronics,102,1,v1
S005,2022-08-14,Furniture,253,3,v1
S005,2022-08-14,Groceries,1307,10,v1
S005,2022-08-14,Toys,257,4,v1
S005,2022-08-14,all,2013,19,v1
S005,2022-08-15,Clothing,96,1,v1
S005,2022-08-15,Electronics,127,2,v1
S005,2022-08-15,Furniture,195,3,v1
S005,2022-08-15,Groceries,1346,10,v1
S005,2022-08-15,Toys,344,4,v1
S005,2022-08-15,all,2108,20,v1
S005,2022-08-16,Clothing,97,1,v1
S005,2022-08-16,Electronics,194,2,v1
S005,2022-08-16,Furniture,232,3,v1
S005,2022-08-16,Groceries,1547,10,v1
S005,2022-08-16,Toys,307,4,v1
S005,2022-08-16,all,2377,20,v1
S005,2022-08-17,Clothing,144,1,v1
S005,2022-08-17,Electronics,124,2,v1
S005,2022-08-17,Furniture,186,3,v1
S005,2022-08-17,Groceries,1333,10,v1
S005,2022-08-17,Toys,426,4,v1
S005,2022-08-17,all,2213,20,v1
S005,2022-08-18,Clothing,54,1,v1
S005,2022-08-18,Electronics,270,2,v1
S005,2022-08-18,Furniture,220,3,v1
S005,2022-08-18,Groceries,1043,9,v1
S005,2022-08-18,Toys,348,4,v1
S005,2022-08-18,all,1935,19,v1
S005,2022-08-19,Clothing,83,1,v1
S005,2022-08-19,Electronics,181,2,v1
S005,2022-08-19,Furniture,153,3,v1
S005,2022-08-19,Groceries,1252,10,v1
S005,2022-08-19,Toys,234,4,v1
S005,2022-08-19,all,1903,20,v1
S005,2022-08-20,Clothing,77,1,v1
S005,2022-08-20,Electronics,273,2,v1
S005,2022-08-20,Furniture,229,3,v1
S005,2022-08-20,Groceries,1167,10,v1
S005,2022-08-20,Toys,246,4,v1
S005,2022-08-20,all,1992,20,v1
S005,2022-08-21,Clothing,122,1,v1
S005,2022-08-21,Electronics,218,2,v1
S005,2022-08-21,Furniture,320,3,v1
S005,2022-08-21,Groceries,1296,10,v1
S005,2022-08-21,Toys,309,4,v1
S005,2022-08-21,all,2265,20,v1
S005,2022-08-22,Clothing,140,1,v1
S005,2022-08-22,Electronics,185,2,v1
S005,2022-08-22,Furniture,256,3,v1
S005,2022-08-22,Groceries,1081,10,v1
S005,2022-08-22,Toys,332,4,v1
S005,2022-08-22,all,1994,20,v1
S005,2022-08-23,Clothing,58,1,v1
S005,2022-08-23,Electronics,236,2,v1
S005,2022-08-23,Furniture,244,3,v1
S005,2022-08-23,Groceries,1251,10,v1
S005,2022-08-23,Toys,297,4,v1
S005,2022-08-23,all,2086,20,v1
S005,2022-08-24,Clothing,57,1,v1
S005,2022-08-24,Electronics,169,2,v1
S005,2022-08-24,Furniture,200,3,v1
S005,2022-08-24,Groceries,1002,10,v1
S005,2022-08-24,Toys,356,4,v1
S005,2022-08-24,all,1784,20,v1
S005,2022-08-25,Clothing,56,1,v1
S005,2022-08-25,Electronics,382,2,v1
S005,2022-08-25,Furniture,221,3,v1
S005,2022-08-25,Groceries,1712,10,v1
S005,2022-08-25,Toys,428,4,v1
S005,2022-08-25,all,2799,20,v1
S005,2022-08-26,Clothing,90,1,v1
S005,2022-08-26,Electronics,178,2,v1
S005,2022-08-26,Furniture,200,3,v1
S005,2022-08-26,Groceries,1473,10,v1
S005,2022-08-26,Toys,320,4,v1
S005,2022-08-26,all,2261,20,v1
S005,2022-08-27,Clothing,67,1,v1
S005,2022-08-27,Electronics,293,2,v1
S005,2022-08-27,Furniture,212,3,v1
S005,2022-08-27,Groceries,1402,10,v1
S005,2022-08-27,Toys,439,4,v1
S005,2022-08-27,all,2413,20,v1
S005,2022-08-28,Clothing,68,1,v1
S005,2022-08-28,Electronics,234,2,v1
S005,2022-08-28,Furniture,152,3,v1
S005,2022-08-28,Groceries,1385,10,v1
S005,2022-08-28,Toys,454,4,v1
S005,2022-08-28,all,2293,20,v1
S005,2022-08-29,Clothing,108,1,v1
S005,2022-08-29,Electronics,202,2,v1
S005,2022-08-29,Furniture,202,3,v1
S005,2022-08-29,Groceries,1053,10,v1
S005,2022-08-29,Toys,310,4,v1
S005,2022-08-29,all,1875,20,v1
S005,2022-08-30,Clothing,74,1,v1
S005,2022-08-30,Electronics,224,2,v1
S005,2022-08-30,Furniture,202,3,v1
S005,2022-08-30,Groceries,1121,10,v1
S005,2022-08-30,Toys,369,4,v1
S005,2022-08-30,all,1990,20,v1
S005,2022-08-31,Clothing,55,1,v1
S005,2022-08-31,Electronics,105,2,v1
S005,2022-08-31,Furniture,164,3,v1
S005,2022-08-31,Groceries,1128,10,v1
S005,2022-08-31,Toys,392,4,v1
S005,2022-08-31,all,1844,20,v1
S005,2022-09-01,Clothing,93,1,v1
S005,2022-09-01,Electronics,200,2,v1
S005,2022-09-01,Furniture,296,3,v1
S005,2022-09-01,Groceries,926,10,v1
S005,2022-09-01,Toys,324,4,v1
S005,2022-09-01,all,1839,20,v1
S005,2022-09-02,Clothing,69,1,v1
S005,2022-09-02,Electronics,316,2,v1
S005,2022-09-02,Furniture,240,3,v1
S005,2022-09-02,Groceries,1113,10,v1
S005,2022-09-02,Toys,456,4,v1
S005,2022-09-02,all,2194,20,v1
S005,2022-09-03,Clothing,82,1,v1
S005,2022-09-03,Electronics,149,2,v1
S005,2022-09-03,Furniture,228,3,v1
S005,2022-09-03,Groceries,1261,10,v1
S005,2022-09-03,Toys,391,4,v1
S005,2022-09-03,all,2111,20,v1
S005,2022-09-04,Clothing,155,1,v1
S005,2022-09-04,Electronics,288,2,v1
S005,2022-09-04,Furniture,207,3,v1
S005,2022-09-04,Groceries,1054,10,v1
S005,2022-09-04,Toys,419,4,v1
S005,2022-09-04,all,2123,20,v1
S005,2022-09-05,Clothing,96,1,v1
S005,2022-09-05,Electronics,185,2,v1
S005,2022-09-05,Furniture,110,3,v1
S005,2022-09-05,Groceries,1129,10,v1
S005,2022-09-05,Toys,437,4,v1
S005,2022-09-05,all,1957,20,v1
S005,2022-09-06,Clothing,225,1,v1
S005,2022-09-06,Electronics,326,2,v1
S005,2022-09-06,Furniture,229,3,v1
S005,2022-09-06,Groceries,1212,10,v1
S005,2022-09-06,Toys,366,4,v1
S005,2022-09-06,all,2358,20,v1
S005,2022-09-07,Clothing,69,1,v1
S005,2022-09-07,Electronics,218,2,v1
S005,2022-09-07,Furniture,220,3,v1
S005,2022-09-07,Groceries,855,9,v1
S005,2022-09-07,Toys,274,4,v1
S005,2022-09-07,all,1636,19,v1
S005,2022-09-08,Clothing,102,1,v1
S005,2022-09-08,Electronics,226,2,v1
S005,2022-09-08,Furniture,253,3,v1
S005,2022-09-08,Groceries,904,10,v1
S005,2022-09-08,Toys,325,4,v1
S005,2022-09-08,all,1810,20,v1
S005,2022-09-09,Clothing,60,1,v1
S005,2022-09-09,Electronics,283,2,v1
S005,2022-09-09,Furniture,246,3,v1
S005,2022-09-09,Groceries,1055,10,v1
S005,2022-09-09,Toys,394,4,v1
S005,2022-09-09,all,2038,20,v1
S005,2022-09-10,Clothing,43,1,v1
S005,2022-09-10,Electronics,235,2,v1
S005,2022-09-10,Furniture,201,3,v1
S005,2022-09-10,Groceries,1085,10,v1
S005,2022-09-10,Toys,400,4,v1
S005,2022-09-10,all,1964,20,v1
S005,2022-09-11,Clothing,87,1,v1
S005,2022-09-11,Electronics,110,2,v1
S005,2022-09-11,Furniture,246,3,v1
S005,2022-09-11,Groceries,1134,10,v1
S005,2022-09-11,Toys,409,4,v1
S005,2022-09-11,all,1986,20,v1
S005,2022-09-12,Clothing,108,1,v1
S005,2022-09-12,Electronics,173,2,v1
S005,2022-09-12,Furniture,125,3,v1
S005,2022-09-12,Groceries,1068,10,v1
S005,2022-09-12,Toys,317,4,v1
S005,2022-09-12,all,1791,20,v1
S005,2022-09-13,Clothing,153,1,v1
S005,2022-09-13,Electronics,171,2,v1
S005,2022-09-13,Furniture,245,3,v1
S005,2022-09-13,Groceries,917,10,v1
S005,2022-09-13,Toys,378,4,v1
S005,2022-09-13,all,1864,20,v1
S005,2022-09-14,Clothing,72,1,v1
S005,2022-09-14,Electronics,178,2,v1
S005,2022-09-14,Furniture,170,3,v1
S005,2022-09-14,Groceries,904,10,v1
S005,2022-09-14,Toys,230,4,v1
S005,2022-09-14,all,1554,20,v1
S005,2022-09-15,Clothing,76,1,v1
S005,2022-09-15,Electronics,106,2,v1
S005,2022-09-15,Furniture,319,3,v1
S005,2022-09-15,Groceries,1097,10,v1
S005,2022-09-15,Toys,442,4,v1
S005,2022-09-15,all,2040,20,v1
S005,2022-09-16,Clothing,117,1,v1
S005,2022-09-16,Electronics,124,2,v1
S005,2022-09-16,Furniture,169,3,v1
S005,2022-09-16,Groceries,988,10,v1
S005,2022-09-16,Toys,295,4,v1
S005,2022-09-16,all,1693,20,v1
S005,2022-09-17,Clothing,21,1,v1
S005,2022-09-17,Electronics,143,2,v1
S005,2022-09-17,Furniture,243,3,v1
S005,2022-09-17,Groceries,1146,10,v1
S005,2022-09-17,Toys,298,4,v1
S005,2022-09-17,all,1851,20,v1
S005,2022-09-18,Clothing,110,1,v1
S005,2022-09-18,Electronics,99,2,v1
S005,2022-09-18,Furniture,158,3,v1
S005,2022-09-18,Groceries,1013,10,v1
S005,2022-09-18,Toys,272,4,v1
S005,2022-09-18,all,1652,20,v1
S005,2022-09-19,Clothing,106,1,v1
S005,2022-09-19,Electronics,197,2,v1
S005,2022-09-19,Furniture,213,3,v1
S005,2022-09-19,Groceries,1001,10,v1
S005,2022-09-19,Toys,353,4,v1
S005,2022-09-19,all,1870,20,v1
S005,2022-09-20,Clothing,82,1,v1
S005,2022-09-20,Electronics,100,2,v1
S005,2022-09-20,Furniture,194,3,v1
S005,2022-09-20,Groceries,954,10,v1
S005,2022-09-20,Toys,277,4,v1
S005,2022-09-20,all,1607,20,v1
S005,2022-09-21,Clothing,114,1,v1
S005,2022-09-21,Electronics,173,2,v1
S005,2022-09-21,Furniture,179,3,v1
S005,2022-09-21,Groceries,997,10,v1
S005,2022-09-21,Toys,294,4,v1
S005,2022-09-21,all,1757,20,v1
S005,2022-09-22,Clothing,63,1,v1
S005,2022-09-22,Electronics,120,2,v1
S005,2022-09-22,Furniture,213,2,v1
S005,2022-09-22,Groceries,1106,10,v1
S005,2022-09-22,Toys,279,4,v1
S005,2022-09-22,all,1781,19,v1
S005,2022-09-23,Clothing,78,1,v1
S005,2022-09-23,Electronics,178,2,v1
S005,2022-09-23,Furniture,228,3,v1
S005,2022-09-23,Groceries,1197,10,v1
S005,2022-09-23,Toys,471,4,v1
S005,2022-09-23,all,2152,20,v1
S005,2022-09-24,Clothing,77,1,v1
S005,2022-09-24,Electronics,171,2,v1
S005,2022-09-24,Furniture,158,3,v1
S005,2022-09-24,Groceries,962,10,v1
S005,2022-09-24,Toys,340,4,v1
S005,2022-09-24,all,1708,20,v1
S005,2022-09-25,Clothing,100,1,v1
S005,2022-09-25,Electronics,137,2,v1
S005,2022-09-25,Furniture,196,3,v1
S005,2022-09-25,Groceries,803,9,v1
S005,2022-09-25,Toys,330,4,v1
S005,2022-09-25,all,1566,19,v1
S005,2022-09-26,Clothing,81,1,v1
S005,2022-09-26,Electronics,247,2,v1
S005,2022-09-26,Furniture,275,3,v1
S005,2022-09-26,Groceries,1454,10,v1
S005,2022-09-26,Toys,373,4,v1
S005,2022-09-26,all,2430,20,v1
S005,2022-09-27,Clothing,47,1,v1
S005,2022-09-27,Electronics,201,2,v1
S005,2022-09-27,Furniture,194,3,v1
S005,2022-09-27,Groceries,889,10,v1
S005,2022-09-27,Toys,471,4,v1
S005,2022-09-27,all,1802,20,v1
S005,2022-09-28,Clothing,68,1,v1
S005,2022-09-28,Electronics,131,2,v1
S005,2022-09-28,Furniture,260,3,v1
S005,2022-09-28,Groceries,1026,10,v1
S005,2022-09-28,Toys,237,4,v1
S005,2022-09-28,all,1722,20,v1
S005,2022-09-29,Clothing,73,1,v1
S005,2022-09-29,Electronics,208,2,v1
S005,2022-09-29,Furniture,101,2,v1
S005,2022-09-29,Groceries,972,10,v1
S005,2022-09-29,Toys,332,4,v1
S005,2022-09-29,all,1686,19,v1
S005,2022-09-30,Clothing,98,1,v1
S005,2022-09-30,Electronics,208,2,v1
S005,2022-09-30,Furniture,142,3,v1
S005,2022-09-30,Groceries,942,10,v1
S005,2022-09-30,Toys,214,4,v1
S005,2022-09-30,all,1604,20,v1
S005,2022-10-01,Clothing,123,1,v1
S005,2022-10-01,Electronics,83,2,v1
S005,2022-10-01,Furniture,258,3,v1
S005,2022-10-01,Groceries,884,10,v1
S005,2022-10-01,Toys,486,4,v1
S005,2022-10-01,all,1834,20,v1
S005,2022-10-02,Clothing,71,1,v1
S005,2022-10-02,Electronics,121,2,v1
S005,2022-10-02,Furniture,286,3,v1
S005,2022-10-02,Groceries,1150,10,v1
S005,2022-10-02,Toys,476,4,v1
S005,2022-10-02,all,2104,20,v1
S005,2022-10-03,Clothing,116,1,v1
S005,2022-10-03,Electronics,262,2,v1
S005,2022-10-03,Furniture,150,3,v1
S005,2022-10-03,Groceries,1047,10,v1
S005,2022-10-03,Toys,328,4,v1
S005,2022-10-03,all,1903,20,v1
S005,2022-10-04,Clothing,79,1,v1
S005,2022-10-04,Electronics,141,2,v1
S005,2022-10-04,Furniture,147,3,v1
S005,2022-10-04,Groceries,925,10,v1
S005,2022-10-04,Toys,451,4,v1
S005,2022-10-04,all,1743,20,v1
S005,2022-10-05,Clothing,139,1,v1
S005,2022-10-05,Electronics,113,2,v1
S005,2022-10-05,Furniture,189,3,v1
S005,2022-10-05,Groceries,1045,10,v1
S005,2022-10-05,Toys,346,4,v1
S005,2022-10-05,all,1832,20,v1
S005,2022-10-06,Clothing,51,1,v1
S005,2022-10-06,Electronics,127,2,v1
S005,2022-10-06,Furniture,276,3,v1
S005,2022-10-06,Groceries,972,10,v1
S005,2022-10-06,Toys,241,4,v1
S005,2022-10-06,all,1667,20,v1
S005,2022-10-07,Clothing,85,1,v1
S005,2022-10-07,Electronics,195,2,v1
S005,2022-10-07,Furniture,205,3,v1
S005,2022-10-07,Groceries,1272,10,v1
S005,2022-10-07,Toys,428,4,v1
S005,2022-10-07,all,2185,20,v1
S005,2022-10-08,Clothing,128,1,v1
S005,2022-10-08,Electronics,212,2,v1
S005,2022-10-08,Furniture,262,3,v1
S005,2022-10-08,Groceries,1588,10,v1
S005,2022-10-08,Toys,376,4,v1
S005,2022-10-08,all,2566,20,v1
S005,2022-10-09,Clothing,72,1,v1
S005,2022-10-09,Electronics,255,2,v1
S005,2022-10-09,Furniture,324,3,v1
S005,2022-10-09,Groceries,1170,10,v1
S005,2022-10-09,Toys,401,4,v1
S005,2022-10-09,all,2222,20,v1
S005,2022-10-10,Clothing,90,1,v1
S005,2022-10-10,Electronics,131,2,v1
S005,2022-10-10,Furniture,229,3,v1
S005,2022-10-10,Groceries,783,10,v1
S005,2022-10-10,Toys,271,4,v1
S005,2022-10-10,all,1504,20,v1
S005,2022-10-11,Clothing,80,1,v1
S005,2022-10-11,Electronics,192,2,v1
S005,2022-10-11,Furniture,216,3,v1
S005,2022-10-11,Groceries,1005,10,v1
S005,2022-10-11,Toys,308,4,v1
S005,2022-10-11,all,1801,20,v1
S005,2022-10-12,Clothing,55,1,v1
S005,2022-10-12,Electronics,180,2,v1
S005,2022-10-12,Furniture,211,3,v1
S005,2022-10-12,Groceries,867,10,v1
S005,2022-10-12,Toys,372,4,v1
S005,2022-10-12,all,1685,20,v1
S005,2022-10-13,Clothing,61,1,v1
S005,2022-10-13,Electronics,185,2,v1
S005,2022-10-13,Furniture,281,3,v1
S005,2022-10-13,Groceries,1113,10,v1
S005,2022-10-13,Toys,318,4,v1
S005,2022-10-13,all,1958,20,v1
S005,2022-10-14,Clothing,45,1,v1
S005,2022-10-14,Electronics,248,2,v1
S005,2022-10-14,Furniture,164,3,v1
S005,2022-10-14,Groceries,954,10,v1
S005,2022-10-14,Toys,269,4,v1
S005,2022-10-14,all,1680,20,v1
S005,2022-10-15,Clothing,66,1,v1
S005,2022-10-15,Electronics,202,2,v1
S005,2022-10-15,Furniture,356,3,v1
S005,2022-10-15,Groceries,1117,10,v1
S005,2022-10-15,Toys,398,4,v1
S005,2022-10-15,all,2139,20,v1
S005,2022-10-16,Clothing,89,1,v1
S005,2022-10-16,Electronics,80,2,v1
S005,2022-10-16,Furniture,195,3,v1
S005,2022-10-16,Groceries,1035,10,v1
S005,2022-10-16,Toys,299,4,v1
S005,2022-10-16,all,1698,20,v1
S005,2022-10-17,Clothing,79,1,v1
S005,2022-10-17,Electronics,102,2,v1
S005,2022-10-17,Furniture,206,3,v1
S005,2022-10-17,Groceries,996,10,v1
S005,2022-10-17,Toys,360,4,v1
S005,2022-10-17,all,1743,20,v1
S005,2022-10-18,Clothing,65,1,v1
S005,2022-10-18,Electronics,148,2,v1
S005,2022-10-18,Furniture,244,3,v1
S005,2022-10-18,Groceries,1191,10,v1
S005,2022-10-18,Toys,282,4,v1
S005,2022-10-18,all,1930,20,v1
S005,2022-10-19,Clothing,50,1,v1
S005,2022-10-19,Electronics,206,2,v1
S005,2022-10-19,Furniture,146,3,v1
S005,2022-10-19,Groceries,1047,10,v1
S005,2022-10-19,Toys,395,4,v1
S005,2022-10-19,all,1844,20,v1
S005,2022-10-20,Clothing,85,1,v1
S005,2022-10-20,Electronics,163,2,v1
S005,2022-10-20,Furniture,206,3,v1
S005,2022-10-20,Groceries,980,10,v1
S005,2022-10-20,Toys,247,4,v1
S005,2022-10-20,all,1681,20,v1
S005,2022-10-21,Clothing,108,1,v1
S005,2022-10-21,Electronics,242,2,v1
S005,2022-10-21,Furniture,148,3,v1
S005,2022-10-21,Groceries,984,10,v1
S005,2022-10-21,Toys,388,4,v1
S005,2022-10-21,all,1870,20,v1
S005,2022-10-22,Clothing,97,1,v1
S005,2022-10-22,Electronics,165,2,v1
S005,2022-10-22,Furniture,215,3,v1
S005,2022-10-22,Groceries,994,10,v1
S005,2022-10-22,Toys,309,4,v1
S005,2022-10-22,all,1780,20,v1
S005,2022-10-23,Clothing,68,1,v1
S005,2022-10-23,Electronics,162,2,v1
S005,2022-10-23,Furniture,232,3,v1
S005,2022-10-23,Groceries,1307,10,v1
S005,2022-10-23,Toys,424,4,v1
S005,2022-10-23,all,2193,20,v1
S005,2022-10-24,Clothing,61,1,v1
S005,2022-10-24,Electronics,106,2,v1
S005,2022-10-24,Furniture,318,3,v1
S005,2022-10-24,Groceries,999,9,v1
S005,2022-10-24,Toys,307,4,v1
S005,2022-10-24,all,1791,19,v1
S005,2022-10-25,Clothing,91,1,v1
S005,2022-10-25,Electronics,174,2,v1
S005,2022-10-25,Furniture,169,3,v1
S005,2022-10-25,Groceries,769,9,v1
S005,2022-10-25,Toys,352,4,v1
S005,2022-10-25,all,1555,19,v1
S005,2022-10-26,Clothing,87,1,v1
S005,2022-10-26,Electronics,99,2,v1
S005,2022-10-26,Furniture,189,3,v1
S005,2022-10-26,Groceries,732,10,v1
S005,2022-10-26,Toys,328,4,v1
S005,2022-10-26,all,1435,20,v1
S005,2022-10-27,Clothing,104,1,v1
S005,2022-10-27,Electronics,112,2,v1
S005,2022-10-27,Furniture,132,3,v1
S005,2022-10-27,Groceries,927,10,v1
S005,2022-10-27,Toys,423,4,v1
S005,2022-10-27,all,1698,20,v1
S005,2022-10-28,Clothing,109,1,v1
S005,2022-10-28,Electronics,260,2,v1
S005,2022-10-28,Furniture,255,3,v1
S005,2022-10-28,Groceries,1235,10,v1
S005,2022-10-28,Toys,502,4,v1
S005,2022-10-28,all,2361,20,v1
S005,2022-10-29,Clothing,124,1,v1
S005,2022-10-29,Electronics,139,2,v1
S005,2022-10-29,Furniture,178,3,v1
S005,2022-10-29,Groceries,936,8,v1
S005,2022-10-29,Toys,479,4,v1
S005,2022-10-29,all,1856,18,v1
S005,2022-10-30,Clothing,69,1,v1
S005,2022-10-30,Electronics,141,2,v1
S005,2022-10-30,Furniture,173,3,v1
S005,2022-10-30,Groceries,957,10,v1
S005,2022-10-30,Toys,320,4,v1
S005,2022-10-30,all,1660,20,v1
S005,2022-10-31,Clothing,70,1,v1
S005,2022-10-31,Electronics,162,2,v1
S005,2022-10-31,Furniture,124,3,v1
S005,2022-10-31,Groceries,810,10,v1
S005,2022-10-31,Toys,274,3,v1
S005,2022-10-31,all,1440,19,v1
S005,2022-11-01,Clothing,66,1,v1
S005,2022-11-01,Electronics,174,2,v1
S005,2022-11-01,Furniture,259,3,v1
S005,2022-11-01,Groceries,1208,10,v1
S005,2022-11-01,Toys,433,4,v1
S005,2022-11-01,all,2140,20,v1
S005,2022-11-02,Clothing,73,1,v1
S005,2022-11-02,Electronics,158,2,v1
S005,2022-11-02,Furniture,174,3,v1
S005,2022-11-02,Groceries,1020,10,v1
S005,2022-11-02,Toys,274,4,v1
S005,2022-11-02,all,1699,20,v1
S005,2022-11-03,Clothing,141,1,v1
S005,2022-11-03,Electronics,200,2,v1
S005,2022-11-03,Furniture,250,3,v1
S005,2022-11-03,Groceries,749,10,v1
S005,2022-11-03,Toys,355,4,v1
S005,2022-11-03,all,1695,20,v1
S005,2022-11-04,Clothing,59,1,v1
S005,2022-11-04,Electronics,255,2,v1
S005,2022-11-04,Furniture,225,3,v1
S005,2022-11-04,Groceries,1297,10,v1
S005,2022-11-04,Toys,507,4,v1
S005,2022-11-04,all,2343,20,v1
S005,2022-11-05,Clothing,116,1,v1
S005,2022-11-05,Electronics,204,2,v1
S005,2022-11-05,Furniture,319,3,v1
S005,2022-11-05,Groceries,1186,10,v1
S005,2022-11-05,Toys,448,4,v1
S005,2022-11-05,all,2273,20,v1
S005,2022-11-06,Clothing,118,1,v1
S005,2022-11-06,Electronics,140,2,v1
S005,2022-11-06,Furniture,178,3,v1
S005,2022-11-06,Groceries,882,10,v1
S005,2022-11-06,Toys,383,4,v1
S005,2022-11-06,all,1701,20,v1
S005,2022-11-07,Clothing,85,1,v1
S005,2022-11-07,Electronics,177,2,v1
S005,2022-11-07,Furniture,163,3,v1
S005,2022-11-07,Groceries,1308,10,v1
S005,2022-11-07,Toys,413,4,v1
S005,2022-11-07,all,2146,20,v1
S005,2022-11-08,Clothing,79,1,v1
S005,2022-11-08,Electronics,170,2,v1
S005,2022-11-08,Furniture,196,3,v1
S005,2022-11-08,Groceries,1079,10,v1
S005,2022-11-08,Toys,413,4,v1
S005,2022-11-08,all,1937,20,v1
S005,2022-11-09,Clothing,84,1,v1
S005,2022-11-09,Electronics,288,2,v1
S005,2022-11-09,Furniture,319,3,v1
S005,2022-11-09,Groceries,879,10,v1
S005,2022-11-09,Toys,408,4,v1
S005,2022-11-09,all,1978,20,v1
S005,2022-11-10,Clothing,71,1,v1
S005,2022-11-10,Electronics,167,2,v1
S005,2022-11-10,Furniture,107,3,v1
S005,2022-11-10,Groceries,1051,10,v1
S005,2022-11-10,Toys,344,4,v1
S005,2022-11-10,all,1740,20,v1
S005,2022-11-11,Clothing,121,1,v1
S005,2022-11-11,Electronics,191,2,v1
S005,2022-11-11,Furniture,208,3,v1
S005,2022-11-11,Groceries,896,10,v1
S005,2022-11-11,Toys,281,4,v1
S005,2022-11-11,all,1697,20,v1
S005,2022-11-12,Clothing,58,1,v1
S005,2022-11-12,Electronics,182,2,v1
S005,2022-11-12,Furniture,257,3,v1
S005,2022-11-12,Groceries,1400,10,v1
S005,2022-11-12,Toys,515,4,v1
S005,2022-11-12,all,2412,20,v1
S005,2022-11-13,Clothing,84,1,v1
S005,2022-11-13,Electronics,211,2,v1
S005,2022-11-13,Furniture,278,3,v1
S005,2022-11-13,Groceries,752,10,v1
S005,2022-11-13,Toys,341,4,v1
S005,2022-11-13,all,1666,20,v1
S005,2022-11-14,Clothing,77,1,v1
S005,2022-11-14,Electronics,190,2,v1
S005,2022-11-14,Furniture,174,3,v1
S005,2022-11-14,Groceries,1047,10,v1
S005,2022-11-14,Toys,336,4,v1
S005,2022-11-14,all,1824,20,v1
S005,2022-11-15,Clothing,123,1,v1
S005,2022-11-15,Electronics,93,2,v1
S005,2022-11-15,Furniture,303,3,v1
S005,2022-11-15,Groceries,1097,10,v1
S005,2022-11-15,Toys,414,4,v1
S005,2022-11-15,all,2030,20,v1
S005,2022-11-16,Clothing,120,1,v1
